ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
531;85351.0;TR101/00062;ATM;Validé;Thiès;2024-08-20 15:30:00;2000.0;Normal
531;85351.0;TR101/00042;ATM;Validé;Tambacounda;2024-08-20 15:30:00;3000.0;Suspect
50462;850578.0;TR9RST6Y;Paiement électronique;Validé;Fatick;2024-08-20 15:00:00;90000.0;Normal
542;85254.0;TR106/0094;Paiement en ligne;Validé;Kolda;2024-08-20 14:30:00;47450.0;Normal
535;85355.0;TR103/0044;Paiement en ligne;En attente;Diourbel;2024-08-20 14:30:00;100000.0;Normal
1037;851307.0;TR217/134;ATM;Validé;Saint Louis;2024-08-20 14:30:00;3700.0;Normal
1040;851400.0;TR219/110;ATM;Validé;Saloum;2024-08-20 14:15:00;4700.0;Normal
50321;85458321.0;TR4RSTU3;ATM;Validé;Thiès;2024-08-20 14:00:00;20000.0;Normal
10240;8541010.0;TR209/00048;Paiement électronique;Validé;Tivaouane;2024-08-20 13:00:00;85000.0;Normal
1012;851021.0;TR204_1/19;Paiement électronique;Validé;Dakar;2024-08-20 13:00:00;200000.0;Suspect
1021;851101.0;TR207/000040;Paiement électronique;En attente;Ziguinchor;2024-08-20 12:30:00;60000.0;Normal
1001;851100.0;TR201/00038;Paiement en ligne;Validé;Thiès;2024-08-20 12:15:00;130000.0;Normal
530;85053.0;TR111/0130;Paiement en ligne;Validé;Kaolack;2024-08-20 12:00:00;550000.0;Normal
1006;851060.0;TR203/0107;Paiement en ligne;En attente;Matam;2024-08-20 11:45:00;75000.0;Suspect
550;85055.0;TR110/00039;Paiement en ligne;Echoué;Louga;2024-08-20 11:00:00;7500.0;Suspect
542;85254.0;TR106/0077;Paiement électronique;Validé;Ziguinchor;2024-08-20 11:00:00;37500.0;Normal
542;85254.0;TR106/0086;Paiement électronique;Validé;Kolda;2024-08-20 11:00:00;10450.0;Normal
530;85053.0;TR111/0030;Paiement en ligne;Validé;Kaffrine;2024-08-20 10:50:00;100000.0;Normal
515;85155.0;TR6/42;Paiement électronique;Validé;Thiès;2024-08-20 10:45:00;200000.0;Normal
514;85451.0;TR5/0056;Paiement électronique;En attente;Kebemer;2024-08-20 10:30:00;80000.0;Normal
540;85054.0;TR105/0022;ATM;Validé;Kolda;2024-08-20 10:00:00;8000.0;Normal
10360;8501036.0;TR216/00068;ATM;Validé;Kaolack;2024-08-20 10:00:00;9000.0;Normal
522;85252.0;TR9/00119;ATM;En attente;Podor;2024-08-20 10:00:00;90000.0;Suspect
530;85053.0;TR111/0094;ATM;Validé;Kolda;2024-08-20 09:45:00;8000.0;Normal
50743;85458321.0;TR6LKU3P;Paiement en ligne;Echoué;Tambacounda;2024-08-20 09:30:00;40000.0;Suspect
1002;851020.0;TR201/00057;Paiement électronique;En attente;Dakar;2024-08-20 08:45:00;9000000.0;Normal
10270;8507102.0;TR211/00073;Paiement électronique;En attente;Thiès;2024-08-19 19:20:00;120000.0;Normal
1035;851053.0;TR216/0176;Paiement électronique;Validé;Louga;2024-08-19 18:00:00;70000.0;Normal
1005;851500.0;TR203/0081;Paiement électronique;Validé;Diourbel;2024-08-19 17:45:00;300000.0;Suspect
546;85654.0;TR108/00100;ATM;Validé;Tambacounda;2024-08-19 17:15:00;80000.0;Normal
533;85353.0;TR102/08-19-24;Paiement en ligne;Validé;Touba;2024-08-19 17:15:00;40000.0;Normal
529;85259.0;TR111/0022;Paiement électronique;Validé;Dakar;2024-08-19 17:15:00;100000.0;Normal
530;85053.0;TR111/0137;ATM;Validé;Tambacounda;2024-08-19 16:00:00;14000.0;Normal
521;85251.0;TR9/00118;Paiement électronique;Validé;Dagana;2024-08-19 16:00:00;350000.0;Normal
1008;851080.0;TR204/00149;Paiement en ligne;Validé;Ziguinchor;2024-08-19 15:50:00;22000.0;Normal
1036;851036.0;TR216/0072;ATM;Validé;Ziguinchor;2024-08-19 15:30:00;15000.0;Normal
521;85252.0;TR9/00117;Paiement en ligne;Validé;Bounkiling;2024-08-19 15:00:00;130000.0;Normal
534;85453.0;TR102/08-19-24;Paiement électronique;Validé;Saint Louis;2024-08-19 13:35:00;75000.0;Normal
1038;851083.0;TR217/057;ATM;En attente;Tambacounda;2024-08-19 07:00:00;2700.0;Normal
10390;8510390.0;TR218/0097;ATM;Validé;Saint Louis;2024-08-18 19:00:00;18000.0;Normal
10308;8501083.0;TR218/0096;Paiement en ligne;Validé;Thiès;2024-08-18 17:45:00;59000.0;Normal
530;85053.0;TR111/0045;Paiement en ligne;Validé;Matam;2024-08-18 17:00:00;400000.0;Normal
1006;851060.0;TR203/0052;Paiement électronique;Validé;Tambacounda;2024-08-18 16:30:00;250000.0;Suspect
10037;8513007.0;TR218/0095;Paiement électronique;Echoué;Dakar;2024-08-18 16:30:00;70000.0;Fraude
50512;85123456.0;TR3GHJ8V;Paiement électronique;Validé;Kaffrine;2024-08-18 16:00:00;70000.0;Normal
545;85455.0;TR108/00096;Paiement en ligne;Validé;Tambacounda;2024-08-18 15:30:00;600000.0;Normal
1019;851901.0;TR207/000095;Paiement électronique;Echoué;Dakar;2024-08-18 15:10:00;200000.0;Normal
1031;851301.0;TR215/0113;ATM;Validé;Dakar;2024-08-18 15:00:00;40000.0;Normal
503;85503.0;TR00/0028;ATM;Validé;Fatick;2024-08-18 14:15:00;8000.0;Normal
1033;851033.0;TR215/0142;Paiement électronique;Echoué;Tambacounda;2024-08-18 14:00:00;125000.0;Suspect
1007;851700.0;TR204/00137;Paiement en ligne;Validé;Ziguinchor;2024-08-18 13:45:00;17000.0;Normal
544;85254.0;TR107/0073;ATM;Validé;Podor;2024-08-18 13:30:00;18000.0;Normal
521;85251.0;TR9/00116;ATM;Validé;Kédougou;2024-08-18 13:00:00;80000.0;Normal
529;85259.0;TR111/0089;ATM;Validé;Ziguinchor;2024-08-18 12:30:00;5000.0;Normal
1005;851500.0;TR203/0098;Paiement en ligne;En attente;Ziguinchor;2024-08-18 12:00:00;70000.0;Suspect
1032;851023.0;TR215/0163;Paiement électronique;En attente;Saint Louis;2024-08-18 11:30:00;130000.0;Suspect
1032;851023.0;TR215/0043;Paiement électronique;Echoué;Kaolack;2024-08-18 11:15:00;75000.0;Suspect
10220;8512020.0;TR209/00040;Paiement électronique;En attente;Saint Louis;2024-08-18 11:00:00;72000.0;Normal
10350;8501053.0;TR216/00164;ATM;Validé;Ziguinchor;2024-08-18 10:30:00;17000.0;Normal
1040;851400.0;TR219/050;Paiement électronique;Validé;Nioro;2024-08-18 10:00:00;11000.0;Normal
509;85590.0;TR3/0065;Paiement électronique;Echoué;Fatick;2024-08-18 09:45:00;50000.0;Suspect
522;85251.0;TR9/00115;Paiement électronique;Validé;Goudiry;2024-08-18 09:00:00;200000.0;Normal
533;85353.0;TR102/08-18-24;Paiement en ligne;Validé;Thiès;2024-08-18 08:50:00;170000.0;Normal
513;85153.0;TR5/0055;Paiement en ligne;Echoué;Bambey;2024-08-17 18:00:00;12000.0;Normal
1035;851053.0;TR216/0068;Paiement électronique;Validé;Louga;2024-08-17 17:00:00;65000.0;Normal
546;85654.0;TR108/00092;ATM;Validé;Tambacounda;2024-08-17 16:45:00;50000.0;Normal
502;85502.0;TR00/0027;Paiement électronique;Echoué;Diourbel;2024-08-17 16:40:00;150000.0;Normal
10300;8501030.0;TR213/00061;ATM;Echoué;Mbour;2024-08-17 14:30:00;4000.0;Suspect
521;85252.0;TR9/00114;Paiement en ligne;Validé;Sédhiou;2024-08-17 14:00:00;120000.0;Normal
529;85259.0;TR111/0127;Paiement en ligne;Validé;Thiès;2024-08-17 13:15:00;400000.0;Normal
1009;851900.0;TR204/00048;ATM;Validé;Tivaouane;2024-08-17 13:00:00;5500.0;Normal
528;85852.0;TR011/0050;ATM;En attente;Thiès;2024-08-17 12:00:00;300000.0;Normal
549;85459.0;TR110/00116;ATM;Validé;Bignona;2024-08-17 12:00:00;7500.0;Normal
534;85453.0;TR102/08-17-24;ATM;Validé;Dakar;2024-08-17 11:25:00;3000.0;Normal
1008;851080.0;TR204/00125;Paiement en ligne;Validé;Ziguinchor;2024-08-17 10:00:00;20000.0;Normal
522;85252.0;TR9/00113;ATM;Validé;Kaffrine;2024-08-17 10:00:00;70000.0;Normal
520;85052.0;TR8/0044;Paiement en ligne;Validé;Tambacounda;2024-08-17 09:15:00;17000.0;Normal
10260;8510062.0;TR211/00069;ATM;En attente;Ziguinchor;2024-08-17 08:40:00;5000.0;Suspect
521;85251.0;TR9/00112;Paiement électronique;En attente;Matam;2024-08-16 17:00:00;300000.0;Normal
545;85455.0;TR108/00088;Paiement électronique;Validé;Tambacounda;2024-08-16 16:30:00;800000.0;Normal
521;85252.0;TR9/00111;Paiement en ligne;Validé;Bambey;2024-08-16 15:00:00;110000.0;Normal
10300;8501030.0;TR213/00073;ATM;Echoué;Mbour;2024-08-16 14:50:00;5000.0;Suspect
527;85257.0;TR011/0118;Paiement en ligne;En attente;Thiès;2024-08-16 14:30:00;1700000.0;Normal
547;85457.0;TR109/0138;ATM;Validé;Thiès;2024-08-16 13:30:00;2200.0;Normal
548;85854.0;TR109/0147;ATM;Validé;Thiès;2024-08-16 13:30:00;2000.0;Normal
1032;851023.0;TR215/0063;Paiement en ligne;En attente;Tivaouane;2024-08-16 12:30:00;60000.0;Suspect
1007;851700.0;TR204/00113;Paiement en ligne;Validé;Ziguinchor;2024-08-16 12:30:00;18000.0;Normal
529;85259.0;TR111/0038;ATM;Validé;Dakar;2024-08-16 12:30:00;9000.0;Normal
549;85459.0;TR110/00076;ATM;Validé;Bignona;2024-08-16 12:00:00;6500.0;Normal
530;85053.0;TR111/0112;Paiement électronique;Validé;Dakar;2024-08-16 11:00:00;750000.0;Normal
1039;851039.0;TR217/133;Paiement en ligne;Echoué;Matam;2024-08-16 11:00:00;62000.0;Normal
1032;851023.0;TR215/0136;Paiement électronique;En attente;Kaolack;2024-08-16 10:45:00;110000.0;Suspect
1037;851307.0;TR217/056;Paiement électronique;Validé;Diourbel;2024-08-16 10:30:00;730000.0;Normal
529;85259.0;TR111/0135;ATM;Validé;Dakar;2024-08-16 10:30:00;11000.0;Normal
1024;854101.0;TR208/4967;Paiement électronique;Echoué;Saint Louis;2024-08-16 09:30:00;650000.0;Suspect
503;85503.0;TR00/0026;Paiement en ligne;En attente;Ziguinchor;2024-08-16 08:50:00;5000000.0;Suspect
1009;851900.0;TR204/00104;Paiement électronique;Validé;Kolda;2024-08-16 08:45:00;280000.0;Normal
524;85452.0;TR00/0140;Paiement électronique;Validé;Kolda;2024-08-15 19:15:00;750000.0;Normal
1020;851002.0;TR207/000039;Paiement en ligne;Validé;Kaolack;2024-08-15 19:00:00;90000.0;Normal
534;85453.0;TR102/08-15-24;Paiement électronique;Validé;Saint Louis;2024-08-15 18:50:00;80000.0;Normal
1034;851304.0;TR216/0064;Paiement en ligne;Validé;Dakar;2024-08-15 18:20:00;28000.0;Normal
50743;85458321.0;TR2MNH7G;ATM;Echoué;Ziguinchor;2024-08-15 18:00:00;2000.0;Suspect
541;85451.0;TR106/0089;Paiement électronique;En attente;Dakar;2024-08-15 17:30:00;31450.0;Normal
1014;851041.0;TR205/00044;Paiement en ligne;Validé;Dakar;2024-08-15 17:30:00;70000.0;Normal
1034;851304.0;TR216/0172;Paiement en ligne;En attente;Dakar;2024-08-15 17:00:00;40000.0;Normal
1013;851301.0;TR205/00177;Paiement en ligne;Validé;Dakar;2024-08-15 17:00:00;60000.0;Normal
10250;8512005.0;TR211/00065;Paiement électronique;Echoué;Saint Louis;2024-08-15 16:50:00;150000.0;Suspect
10230;8510320.0;TR209/00044;Paiement en ligne;Validé;Dakar;2024-08-15 16:45:00;48000.0;Normal
546;85654.0;TR108/00084;ATM;Validé;Tambacounda;2024-08-15 16:45:00;12000.0;Normal
529;85259.0;TR111/0108;Paiement électronique;Validé;Saint Louis;2024-08-15 16:45:00;650000.0;Normal
1031;851301.0;TR215/0054;Paiement en ligne;Validé;Tambacounda;2024-08-15 16:30:00;105000.0;Normal
539;85359.0;TR105/0022;Paiement électronique;Validé;Tambacounda;2024-08-15 16:30:00;120000.0;Suspect
527;85257.0;TR011/0046;Paiement en ligne;En attente;Thiès;2024-08-15 16:30:00;900000.0;Normal
10280;8501208.0;TR213/00065;Paiement en ligne;Echoué;Ziguinchor;2024-08-15 15:45:00;85000.0;Suspect
542;85254.0;TR106/0084;ATM;Validé;Tambacounda;2024-08-15 15:30:00;5450.0;Normal
1032;851023.0;TR215/0174;Paiement en ligne;Validé;Tambacounda;2024-08-15 15:15:00;100000.0;Normal
1006;851060.0;TR203/0071;Paiement électronique;Validé;Dakar;2024-08-15 15:15:00;280000.0;Normal
516;85651.0;TR6/41;Paiement en ligne;Echoué;Saint Louis;2024-08-15 15:00:00;10000.0;Suspect
10350;8501053.0;TR216/00067;Paiement électronique;Validé;Saint Louis;2024-08-15 14:30:00;400000.0;Normal
1011;851101.0;TR204_1/73;Paiement électronique;Validé;Dakar;2024-08-15 14:00:00;680000.0;Suspect
523;85253.0;TR00/0139;Paiement en ligne;Validé;Dakar;2024-08-15 13:45:00;400000.0;Normal
505;85305.0;TR0/004000;ATM;Echoué;Thiès;2024-08-15 13:45:00;60000.0;Suspect
1042;852104.0;TR219/109;Paiement en ligne;Validé;Kolda;2024-08-15 13:30:00;15200.0;Normal
543;85453.0;TR107/0062;ATM;Validé;Saint Louis;2024-08-15 13:30:00;18000.0;Normal
525;85255.0;TR010/0040;ATM;Validé;Kédougou;2024-08-15 13:30:00;5000.0;Normal
541;85451.0;TR106/0076;Paiement en ligne;En attente;Tambacounda;2024-08-15 13:00:00;2750.0;Normal
50139;85893421.0;TR8VFR5L;ATM;Validé;Sédhiou;2024-08-15 12:45:00;15000.0;Normal
552;85552.0;TR200/444444;Paiement en ligne;Validé;Dakar;2024-08-15 12:45:00;65000.0;Normal
100300;85001030.0;TR214/00060;Paiement en ligne;Validé;Kolda;2024-08-15 12:30:00;30000.0;Normal
549;85459.0;TR110/00036;ATM;Validé;Bignona;2024-08-15 12:00:00;5000.0;Normal
541;85451.0;TR106/0093;ATM;En attente;Ziguinchor;2024-08-15 12:00:00;1545.0;Normal
530;85053.0;TR111/0124;Paiement en ligne;Validé;Kaolack;2024-08-15 11:45:00;450000.0;Normal
502;85502.0;TR00/0025;ATM;Validé;Tambacounda;2024-08-15 11:35:00;12000.0;Normal
510;85590.0;TR3/0064;Paiement en ligne;Validé;Tambacounda;2024-08-15 11:30:00;120000.0;Normal
1003;851300.0;TR202/00068;ATM;Validé;Diourbel;2024-08-15 11:26:00;4000.0;Normal
521;85251.0;TR9/00110;ATM;Echoué;Louga;2024-08-15 11:00:00;60000.0;Suspect
541;85451.0;TR106/0081;ATM;Validé;Dakar;2024-08-15 11:00:00;5750.0;Normal
500;85500.0;TR0/00041;Paiement électronique;Validé;Thiès;2024-08-15 11:00:00;600000.0;Normal
1008;851080.0;TR204/00101;Paiement en ligne;Validé;Ziguinchor;2024-08-15 11:00:00;15000.0;Normal
1011;851101.0;TR204_1/18;ATM;Validé;Kolda;2024-08-15 10:45:00;8000.0;Normal
50321;85458321.0;TR6UVWX4;Paiement électronique;Validé;Dakar;2024-08-15 10:00:00;10000.0;Normal
51234;859999.0;TR5MNBA8;ATM;Echoué;Matam;2024-08-15 10:00:00;15000.0;Normal
528;85852.0;TR011/0052;Paiement électronique;Echoué;Saint Louis;2024-08-15 10:00:00;10000000.0;Suspect
547;85457.0;TR109/0069;ATM;Validé;Dakar;2024-08-15 09:50:00;1500.0;Normal
548;85854.0;TR109/0078;ATM;Validé;Dakar;2024-08-15 09:50:00;1800.0;Normal
512;85251.0;TR4/0042;ATM;Validé;Dakar;2024-08-15 09:45:00;7000.0;Normal
1001;851100.0;TR201/00037;ATM;En attente;Dakar;2024-08-15 09:30:00;4000.0;Normal
536;85653.0;TR103/0043;ATM;Validé;Tambacounda;2024-08-15 09:15:00;1000.0;Normal
522;85251.0;TR9/00109;Paiement électronique;Validé;Fatick;2024-08-15 09:00:00;180000.0;Normal
1004;851040.0;TR202/00032;ATM;Validé;Kaolack;2024-08-15 08:15:00;1000.0;Normal
10340;8501304.0;TR216/00163;Paiement électronique;Validé;Tambacounda;2024-08-15 08:00:00;600000.0;Suspect
1023;851032.0;TR208/3845;Paiement en ligne;Validé;Pikine;2024-08-14 20:10:00;60000.0;Normal
545;85455.0;TR108/00080;Paiement électronique;Validé;Tambacounda;2024-08-14 16:15:00;500000.0;Normal
524;85452.0;TR00/0138;ATM;Validé;Matam;2024-08-14 16:00:00;10000.0;Normal
1042;852104.0;TR219/049;ATM;Echoué;Kédougou;2024-08-14 15:30:00;10000.0;Suspect
1018;858101.0;TR206/00071;Paiement en ligne;En attente;Ranérou;2024-08-14 14:00:00;350000.0;Suspect
514;85451.0;TR5/0054;ATM;Validé;Podor;2024-08-14 13:25:00;350000.0;Suspect
521;85252.0;TR9/00108;Paiement en ligne;Validé;Kaolack;2024-08-14 13:00:00;90000.0;Normal
1033;851033.0;TR215/0156;Paiement en ligne;Echoué;Ziguinchor;2024-08-14 12:45:00;100000.0;Suspect
100290;85010092.0;TR214/00138;Paiement en ligne;Echoué;Touba;2024-08-14 11:30:00;31000.0;Suspect
530;85053.0;TR111/0084;Paiement en ligne;Validé;Fatick;2024-08-14 10:45:00;800000.0;Normal
1007;851700.0;TR204/00089;Paiement en ligne;Validé;Ziguinchor;2024-08-14 10:20:00;22000.0;Normal
523;85253.0;TR00/0137;Paiement électronique;Validé;Ziguinchor;2024-08-14 10:00:00;600000.0;Normal
533;85353.0;TR102/08-14-24;Paiement en ligne;Validé;Thiès;2024-08-14 09:30:00;85000.0;Normal
522;85252.0;TR9/00107;ATM;Validé;Diourbel;2024-08-14 08:00:00;50000.0;Normal
1038;851083.0;TR217/132;ATM;En attente;Kolda;2024-08-13 19:15:00;4600.0;Normal
524;85452.0;TR00/0136;Paiement en ligne;Validé;Diourbel;2024-08-13 18:30:00;240000.0;Normal
546;85654.0;TR108/00076;ATM;Validé;Tambacounda;2024-08-13 17:00:00;70000.0;Normal
529;85259.0;TR111/0121;Paiement en ligne;Validé;Thiès;2024-08-13 16:15:00;350000.0;Normal
10350;8501053.0;TR216/00066;Paiement en ligne;En attente;Kolda;2024-08-13 16:00:00;160000.0;Suspect
100300;85001030.0;TR214/00141;Paiement en ligne;Validé;Kolda;2024-08-13 15:30:00;34000.0;Normal
509;85051.0;TR3/0063;ATM;Validé;Thiès;2024-08-13 15:15:00;35000.0;Normal
521;85252.0;TR9/00106;Paiement électronique;Validé;Kolda;2024-08-13 15:00:00;250000.0;Normal
10390;8510390.0;TR218/0094;Paiement en ligne;En attente;Bambey;2024-08-13 14:15:00;105000.0;Suspect
519;85159.0;TR8/0043;ATM;Validé;Saint Louis;2024-08-13 13:45:00;8000.0;Normal
10290;8510092.0;TR213/00069;Paiement électronique;Echoué;Kédougou;2024-08-13 13:30:00;165000.0;Suspect
10308;8501083.0;TR218/0093;Paiement électronique;Validé;Matam;2024-08-13 13:00:00;31000.0;Normal
523;85253.0;TR00/0135;ATM;Validé;Kaolack;2024-08-13 12:15:00;15000.0;Normal
529;85259.0;TR111/0078;Paiement en ligne;Validé;Richard Toll;2024-08-13 12:10:00;350000.0;Normal
10037;8513007.0;TR218/0092;ATM;Validé;Louga;2024-08-13 11:45:00;12000.0;Normal
1031;851301.0;TR215/0130;Paiement électronique;En attente;Thiès;2024-08-13 11:00:00;115000.0;Suspect
10340;8501304.0;TR216/00162;Paiement en ligne;Echoué;Thiès;2024-08-13 11:00:00;260000.0;Fraude
1018;858101.0;TR206/00059;Paiement en ligne;En attente;Sédhiou;2024-08-13 10:45:00;280000.0;Suspect
521;85251.0;TR9/00105;Paiement en ligne;Validé;Ziguinchor;2024-08-13 10:30:00;70000.0;Normal
1021;851101.0;TR207/000094;Paiement électronique;Validé;Ziguinchor;2024-08-13 10:20:00;150000.0;Normal
1008;851080.0;TR204/00077;Paiement en ligne;Validé;Ziguinchor;2024-08-13 09:30:00;22000.0;Normal
530;85053.0;TR111/0103;Paiement électronique;Validé;Dakar;2024-08-13 09:00:00;800000.0;Normal
534;85453.0;TR102/08-12-24;Paiement électronique;Validé;Saint Louis;2024-08-12 21:20:00;250000.0;Normal
1039;851039.0;TR217/055;Paiement électronique;Echoué;Matam;2024-08-12 17:00:00;880000.0;Suspect
100280;85001208.0;TR214/00054;Paiement en ligne;Validé;Dakar;2024-08-12 16:30:00;20000.0;Normal
530;85053.0;TR111/0059;ATM;Validé;Louga;2024-08-12 16:30:00;4000.0;Normal
522;85251.0;TR9/00104;ATM;Echoué;Saint Louis;2024-08-12 16:00:00;40000.0;Suspect
1022;851202.0;TR208/2723;ATM;Validé;Mbacké;2024-08-12 15:55:00;6000.0;Normal
545;85455.0;TR108/00072;Paiement en ligne;Validé;Tambacounda;2024-08-12 15:45:00;350000.0;Normal
524;85452.0;TR00/0134;Paiement électronique;En attente;Tambacounda;2024-08-12 15:45:00;90000.0;Normal
10270;8507102.0;TR211/00072;ATM;Validé;Dakar;2024-08-12 15:10:00;4000.0;Normal
10240;8541010.0;TR209/00047;Paiement en ligne;En attente;Thiès;2024-08-12 14:15:00;45000.0;Normal
1007;851700.0;TR204/00065;Paiement en ligne;Validé;Ziguinchor;2024-08-12 13:30:00;20000.0;Normal
1005;851500.0;TR203/0038;ATM;Validé;Kédougou;2024-08-12 13:30:00;2000.0;Fraude
1006;851060.0;TR203/0089;Paiement en ligne;Validé;Kaffrine;2024-08-12 12:45:00;90000.0;Normal
547;85457.0;TR109/0171;ATM;Validé;Dakar;2024-08-12 11:30:00;1800.0;Normal
50987;85342111.0;TR4XCB2N;Paiement en ligne;En attente;Kédougou;2024-08-12 11:15:00;35000.0;Suspect
50512;85123456.0;TR3KLP9N;Paiement électronique;Validé;Saint-Louis;2024-08-12 11:15:00;100000.0;Normal
530;85053.0;TR111/0133;ATM;Validé;Tambacounda;2024-08-12 11:00:00;13000.0;Normal
548;85854.0;TR109/0060;ATM;Validé;Dakar;2024-08-12 10:30:00;1800.0;Normal
547;85457.0;TR109/0051;ATM;Validé;Dakar;2024-08-12 10:30:00;1800.0;Normal
523;85253.0;TR00/0133;Paiement en ligne;Validé;Saint Louis;2024-08-12 09:30:00;140000.0;Normal
1035;851053.0;TR216/0175;Paiement en ligne;En attente;Saint Louis;2024-08-12 09:20:00;50000.0;Normal
1010;851001.0;TR204/00047;Paiement électronique;Echoué;Bambey;2024-08-12 09:15:00;150000.0;Suspect
521;85252.0;TR9/00103;Paiement électronique;En attente;Tambacounda;2024-08-12 09:00:00;200000.0;Normal
546;85654.0;TR108/00068;ATM;Validé;Tambacounda;2024-08-11 17:15:00;40000.0;Normal
524;85452.0;TR00/0132;ATM;Validé;Thiès;2024-08-11 17:00:00;8000.0;Normal
1016;851601.0;TR206/00063;Paiement électronique;En attente;Louga;2024-08-11 16:15:00;400000.0;Suspect
1033;851033.0;TR215/0051;ATM;Validé;Kaolack;2024-08-11 14:00:00;30000.0;Normal
522;85252.0;TR9/00102;Paiement en ligne;Validé;Thiès;2024-08-11 14:00:00;30000.0;Normal
1010;851001.0;TR204/00103;Paiement en ligne;Validé;Ziguinchor;2024-08-11 13:00:00;95000.0;Normal
530;85053.0;TR111/0015;Paiement électronique;Validé;Kaffrine;2024-08-11 12:45:00;400000.0;Normal
100280;85001208.0;TR214/00135;Paiement en ligne;Validé;Dakar;2024-08-11 12:30:00;22000.0;Normal
10340;8501304.0;TR216/00161;ATM;Validé;Dakar;2024-08-11 12:00:00;36000.0;Normal
1008;851080.0;TR204/00053;Paiement en ligne;Validé;Ziguinchor;2024-08-11 11:15:00;23000.0;Normal
523;85253.0;TR00/0131;Paiement électronique;Validé;Kolda;2024-08-11 11:00:00;350000.0;Normal
521;85251.0;TR9/00101;ATM;Validé;Dakar;2024-08-11 10:00:00;15000.0;Normal
513;85153.0;TR5/0053;Paiement électronique;Validé;Matam;2024-08-11 09:50:00;175000.0;Normal
1036;851036.0;TR216/0071;Paiement électronique;En attente;Tambacounda;2024-08-11 09:10:00;80000.0;Normal
1032;851023.0;TR215/0151;Paiement électronique;En attente;Tivaouane;2024-08-11 08:15:00;135000.0;Suspect
522;85251.0;TR9/00100;Paiement électronique;Validé;Tivaouane;2024-08-10 19:30:00;480000.0;Normal
1001;851100.0;TR201/00036;Paiement électronique;Validé;Kolda;2024-08-10 17:45:00;6000000.0;Fraude
1013;851301.0;TR205/00034;ATM;Validé;Dakar;2024-08-10 17:30:00;4000.0;Normal
1015;855101.0;TR205/00053;Paiement électronique;Validé;Dakar;2024-08-10 17:30:00;320000.0;Normal
1019;851901.0;TR207/000038;ATM;Validé;Dakar;2024-08-10 17:30:00;8000.0;Normal
10260;8510062.0;TR211/00068;Paiement en ligne;Validé;Dakar;2024-08-10 17:20:00;65000.0;Normal
1013;851301.0;TR205/00153;Paiement en ligne;Validé;Dakar;2024-08-10 17:00:00;65000.0;Normal
